vote_count,budget,popularity,crew_count,cast_count,runtime,keywords_count,vote_average,genres_count,release_year,production_companies_count,spoken_languages_count,revenue
441,57000000,21.021809,10,14,123.0,2,5.8,4,2001.0,4,2,147845033
1350,20000000,52.571674,54,49,102.0,6,6.1,1,2009.0,2,1,136267476
1437,40000000,34.519636,4,16,109.0,9,6.2,2,2014.0,2,1,196781193
831,40000000,32.478077,28,13,82.0,8,5.4,2,2009.0,3,1,186167139
2583,40000000,48.445978,92,66,141.0,7,7.2,2,2015.0,8,3,165478348
457,40000000,24.012986,52,19,106.0,18,6.0,4,2001.0,2,4,91753202
612,40000000,17.869443,19,25,109.0,1,5.9,1,2010.0,4,1,90029656
297,50000000,14.231899,13,18,107.0,3,5.9,3,2004.0,1,1,170128460
511,40000000,23.088571,41,23,110.0,7,6.2,5,1998.0,3,4,54682547
336,40000000,19.833664,16,10,96.0,5,5.0,6,1997.0,3,1,87840042
453,35000000,26.595983,6,10,131.0,5,7.3,4,2002.0,4,1,75395048
902,40000000,26.072228,27,21,119.0,4,7.0,3,2011.0,3,1,85412898
1265,30000000,38.643914,30,18,113.0,8,6.5,3,2011.0,7,4,130786397
4391,40000000,74.440708,58,41,130.0,11,8.0,3,2006.0,3,1,109676311
1536,42000000,82.185281,33,19,108.0,6,6.1,1,2014.0,3,1,107670357
332,40000000,18.14218,13,17,89.0,8,5.7,5,2013.0,3,1,74597643
1221,40000000,41.570047,78,39,139.0,13,7.3,4,2006.0,3,1,120175290
440,40000000,23.331459,18,49,130.0,32,6.2,3,1987.0,2,7,191185897
1206,40000000,47.649554,63,12,107.0,11,6.0,4,2010.0,4,3,126248813
972,40000000,32.908414,82,14,96.0,19,6.4,2,2004.0,4,1,92913171
670,40000000,29.88736,30,20,99.0,11,6.5,3,2006.0,4,1,114830111
573,43000000,29.105407,99,20,104.0,16,6.4,4,2005.0,6,1,91974818
386,0,16.394452,4,23,105.0,4,6.5,4,2012.0,1,2,51854875
394,40000000,19.574774,24,22,101.0,8,6.0,2,2008.0,2,3,84601681
255,40000000,14.199933,27,71,134.0,2,6.8,2,2014.0,1,1,67347013
235,40000000,12.229516,43,26,135.0,6,6.7,3,1997.0,2,1,45916769
629,40000000,27.303608,117,11,98.0,8,5.8,2,2003.0,3,1,141591324
316,36000000,3.698276,35,24,155.0,8,6.8,3,1997.0,1,2,74000000
740,40000000,39.381913,67,40,94.0,9,4.9,5,2007.0,4,1,41797066
554,40000000,17.659032,26,73,96.0,5,6.2,3,2007.0,4,1,145896422
1789,40000000,43.151268,53,17,104.0,7,6.5,3,2011.0,4,1,97552050
284,40000000,15.283444,11,16,95.0,5,5.4,1,2012.0,2,1,41863726
902,40000000,35.21926,11,24,111.0,9,6.1,2,2011.0,1,1,97138686
474,40000000,25.580272,77,16,123.0,7,6.1,3,1999.0,3,1,96618699
275,38000000,10.794175,51,29,140.0,22,6.7,2,1991.0,4,1,34416893
1695,40000000,72.641296,44,28,97.0,5,5.3,1,2014.0,4,1,126069509
40,40000000,3.415534,24,23,94.0,8,5.0,2,2000.0,4,1,36037909
866,47000000,38.555482,43,11,92.0,6,5.9,2,2011.0,3,2,157887643
432,40000000,24.313684,6,16,122.0,10,7.0,2,2000.0,2,1,55707411
182,30000000,9.965073,26,30,103.0,7,5.9,3,2005.0,6,3,50451307
138,25000000,8.178203,7,24,108.0,9,5.4,5,1994.0,1,1,48063435
708,40000000,31.066874,4,21,129.0,11,6.9,1,2011.0,3,1,55247881
412,40000000,22.491388,5,16,102.0,3,6.1,3,2010.0,2,2,58785180
186,40000000,12.885985,26,21,117.0,6,6.3,1,2005.0,3,1,46442528
135,40000000,7.832337,8,7,117.0,5,5.6,3,2000.0,4,1,30199105
155,40000000,10.433667,25,13,135.0,14,6.7,2,2005.0,3,1,31670620
45,75000000,4.842626,5,11,90.0,3,5.0,1,1999.0,2,1,29000000
147,40000000,13.210898,15,17,96.0,8,4.6,3,1996.0,1,1,49627779
56,40000000,3.296933,116,15,104.0,8,5.2,3,2001.0,8,2,27053815
278,40000000,19.372805,20,15,119.0,2,6.4,2,2001.0,2,1,65754228
205,40000000,13.445697,17,15,99.0,7,5.4,1,2007.0,5,2,62771059
345,500000,17.002096,9,15,110.0,5,7.2,2,1973.0,1,2,3000000
81,40000000,4.516953,6,12,128.0,9,5.9,2,1994.0,2,2,24332324
824,40000000,33.785969,91,18,108.0,4,6.5,4,2011.0,6,2,60965854
190,40000000,16.059443,36,13,86.0,0,6.9,5,1998.0,1,1,38172500
92,40000000,3.476966,2,8,108.0,2,5.7,3,2002.0,5,1,22433915
119,40000000,7.360793,98,31,84.0,4,4.7,1,2004.0,3,1,46546197
256,45000000,14.513305,9,23,128.0,7,4.9,1,1995.0,3,1,20350754
642,40000000,22.364549,20,22,123.0,8,6.5,2,2006.0,6,3,60474340
145,63600000,4.494788,10,15,102.0,4,4.8,4,2000.0,4,1,19412993
2025,42000000,47.559928,11,17,113.0,9,7.0,2,2012.0,9,4,180274123
28,55000000,2.410546,9,11,107.0,6,4.2,3,1987.0,1,1,14375181
1176,40000000,41.258956,39,30,87.0,7,7.5,4,2009.0,4,1,46471023
124,40000000,8.980846,11,12,103.0,0,5.7,3,2002.0,6,1,16872671
125,40000000,7.222985,24,12,99.0,1,5.7,3,1992.0,5,1,14358033
3310,10000000,73.720244,80,55,122.0,10,7.8,2,2001.0,9,2,173921954
248,60000000,15.219263,18,17,103.0,6,5.6,1,2004.0,2,1,13395939
152,40000000,8.303696,10,38,107.0,6,6.6,3,2012.0,3,1,24719215
54,38000000,4.746085,6,15,106.0,3,5.9,2,1999.0,2,1,28121100
105,40000000,6.756886,63,20,101.0,8,3.2,2,2002.0,8,2,18902015
348,40000000,16.424807,7,24,109.0,7,5.5,4,2009.0,1,1,28169671
482,40000000,15.590001,8,26,89.0,0,5.9,3,2003.0,2,1,19322135
135,45000000,14.566664,8,12,82.0,4,4.2,2,1999.0,2,1,10667893
774,33000000,28.353517,15,24,108.0,4,6.5,5,2009.0,2,3,20645327
28,40000000,2.911819,17,10,93.0,1,5.0,4,2002.0,3,1,10959475
1182,50000000,51.502884,13,12,107.0,9,7.0,2,2007.0,4,1,32017803
373,40000000,13.119133,36,44,91.0,2,6.0,2,2012.0,4,1,22044277
392,40000000,26.935458,42,28,115.0,2,5.5,3,2015.0,11,2,13644292
213,40000000,16.282962,21,20,93.0,6,5.1,3,2006.0,3,1,23937870
1006,20000000,31.690456,18,15,105.0,2,6.6,3,2007.0,4,2,117760134
398,20000000,17.842246,29,25,107.0,15,6.2,4,1995.0,2,4,7563728
2854,39200000,64.238688,62,45,126.0,24,6.7,3,2013.0,5,4,86758912
953,15000000,44.690107,25,16,102.0,3,7.3,3,1994.0,5,1,94000000
135,40000000,16.254032,28,16,159.0,5,7.5,4,2015.0,1,4,100000000
798,39000000,37.492928,25,34,107.0,16,6.7,3,2009.0,4,1,101229792
191,0,18.678415,14,16,102.0,15,5.8,1,2007.0,2,1,69485490
932,39000000,27.908783,83,10,87.0,7,6.6,3,2012.0,1,1,35287788
1264,39000000,45.388937,19,44,119.0,13,7.4,4,2005.0,2,2,38869464
32,39000000,2.817364,15,7,106.0,2,4.5,2,2004.0,5,1,6614280
490,39000000,22.164202,16,10,125.0,11,5.3,5,1983.0,3,4,75850624
433,40000000,21.362949,33,17,113.0,5,6.0,1,2013.0,2,1,44907260
205,80341000,14.8375,40,28,150.0,12,7.1,3,2008.0,3,2,127814609
394,30000000,18.256028,35,16,108.0,5,6.0,2,2002.0,1,1,180622424
972,38000000,22.332927,17,74,96.0,5,6.4,2,2009.0,2,1,205298907
521,38000000,24.085144,64,28,100.0,8,5.3,3,2002.0,1,1,119723358
452,38000000,14.779041,15,17,118.0,5,6.4,4,1994.0,1,1,120000000
273,3860000,19.947265,10,14,130.0,4,6.3,3,2013.0,6,3,64076736
850,38000000,16.801218,18,20,120.0,3,6.7,2,2011.0,5,2,114156230
396,50000000,20.825781,20,79,146.0,5,7.2,1,1999.0,3,1,73956241
264,38000000,11.500783,64,24,114.0,8,6.2,2,2002.0,1,1,51801187
567,38000000,41.258487,25,51,94.0,3,5.0,3,2015.0,6,1,107597242
88,53000000,6.454634,21,27,102.0,2,5.6,3,2001.0,5,1,29700000
756,38000000,30.359164,23,23,133.0,11,6.3,3,1999.0,10,6,58401898
80,38000000,3.426555,7,55,118.0,11,5.7,2,1996.0,3,1,17380126
190,57000000,11.60815,10,16,105.0,5,6.0,3,2001.0,5,1,16991902
417,10000000,18.664624,3,22,110.0,8,6.9,1,2009.0,1,2,47536959
86,38000000,10.047579,10,15,129.0,15,6.3,2,1996.0,3,4,10300000
1588,15000000,52.731379,41,12,109.0,11,7.8,3,1982.0,2,2,19629760
2035,38000000,46.630062,16,16,119.0,5,6.2,3,2013.0,3,1,98337295
52,37000000,4.131546,7,12,118.0,3,5.8,4,1997.0,3,1,6482195
605,55000000,23.465539,31,21,90.0,8,6.2,3,2008.0,2,1,17869048
701,32000000,25.682509,56,28,137.0,10,7.0,1,2012.0,3,1,28258060
75,38000000,6.760922,9,12,93.0,0,4.3,4,2007.0,6,2,5410749
71,40000000,3.87823,13,8,130.0,5,7.1,1,2008.0,3,1,9793496
1945,38000000,57.889964,74,35,112.0,7,5.6,2,2016.0,4,1,109906372
1915,37000000,57.773583,71,74,133.0,6,7.3,1,2015.0,4,1,173567581
1468,37000000,24.218358,38,48,125.0,18,7.0,3,2010.0,4,1,154026136
594,40000000,27.009723,19,30,110.0,10,5.8,3,2012.0,4,1,79700000
1222,37000000,31.941347,28,64,96.0,11,6.5,2,2008.0,5,1,163720069
330,37000000,14.353279,19,23,96.0,15,5.6,4,2008.0,1,1,100076342
2277,38000000,33.003828,18,25,123.0,6,7.7,2,2013.0,5,4,90247624
825,37000000,30.993736,44,29,188.0,12,7.5,1,1999.0,3,3,48451803
511,30000000,25.825771,11,23,107.0,10,5.3,3,2010.0,1,2,55583804
1201,38000000,46.078371,23,21,110.0,4,5.9,2,2016.0,3,1,112343513
163,37000000,6.63839,18,18,113.0,5,6.7,2,2011.0,2,1,95404397
3561,37000000,127.084938,3,26,122.0,11,5.8,4,2008.0,6,1,392616625
594,36000000,27.465433,118,15,116.0,7,7.0,3,2002.0,3,2,102244770
352,65000000,16.865782,9,51,93.0,7,6.1,3,1999.0,1,1,117758500
2972,37000000,100.348805,43,17,110.0,6,6.8,2,2013.0,6,1,269994119
23,36500000,2.785832,50,15,115.0,13,5.3,4,2008.0,4,1,21834845
198,36000000,9.176339,16,15,95.0,21,6.6,3,1997.0,3,1,50159144
338,36000000,23.380757,6,37,134.0,8,5.8,3,1983.0,3,4,160000000
894,36000000,33.926473,22,18,101.0,9,6.0,3,2010.0,3,2,64572262
96,36000000,6.967857,26,62,107.0,3,6.7,2,2014.0,4,1,52424533
173,42000000,11.470135,16,19,124.0,4,5.4,1,2000.0,2,1,32168970
258,36000000,19.854932,17,15,109.0,4,5.8,2,2003.0,4,2,44350926
692,37000000,29.652536,81,17,105.0,6,5.2,3,2015.0,2,2,26250020
556,37000000,11.492474,17,12,114.0,12,5.8,3,2011.0,7,6,96047633
1808,36000000,70.398356,41,12,106.0,18,7.5,4,1997.0,2,2,12532777
14,36000000,1.068453,9,8,95.0,2,4.6,2,2000.0,7,1,3003296
99,37000000,6.293217,8,17,81.0,4,5.2,2,2008.0,5,1,63800345
6173,35000000,82.21166,21,87,100.0,12,7.2,1,2009.0,4,1,459270619
379,36000000,19.167377,17,16,105.0,1,6.5,3,2015.0,1,4,156844753
1011,33000000,18.316151,26,18,95.0,22,6.2,4,1999.0,2,2,310940086
2096,35000000,44.104469,12,19,126.0,9,7.0,2,1989.0,3,2,411348924
2096,35000000,44.104469,9,18,126.0,9,7.0,2,1989.0,3,2,411348924
811,35000000,36.172182,20,11,118.0,9,6.4,5,1992.0,2,1,321731527
1597,29000000,25.767395,42,21,129.0,7,7.2,1,2009.0,3,1,309208309
867,35000000,21.543389,55,16,88.0,6,5.5,4,2001.0,3,2,147934180
2277,35000000,50.309843,50,20,98.0,6,6.5,2,2011.0,2,1,117000000
1668,38000000,49.292384,17,31,110.0,5,7.2,3,2010.0,4,1,252276927
3088,35000000,83.893257,18,18,109.0,9,7.0,3,2006.0,5,2,326551094
530,35000000,24.616634,17,16,132.0,9,6.2,3,1979.0,1,1,139000000
1645,35000000,34.005726,37,38,111.0,0,5.6,2,2013.0,3,1,173965010
675,35000000,27.714043,39,27,128.0,12,7.0,2,1991.0,4,1,182300000
1375,35000000,45.149948,22,13,123.0,11,6.5,2,2008.0,2,1,69823199
1181,35000000,72.774941,22,34,125.0,2,5.9,1,2015.0,4,1,140795793
225,35000000,3.74263,30,7,105.0,5,5.5,2,2005.0,4,4,68915888
542,27000000,29.381878,19,40,162.0,22,7.0,3,1996.0,2,4,231976425
1310,35000000,24.860326,95,62,138.0,18,7.7,4,1997.0,3,1,126216940
550,35000000,11.041659,40,20,100.0,8,5.8,3,2005.0,3,1,86369815
453,35000000,23.607071,43,53,108.0,15,5.5,3,1995.0,1,1,113374103
1180,1800000,38.204158,15,29,91.0,13,7.2,1,1984.0,2,1,25504513
436,33000000,25.413955,66,20,107.0,6,6.0,3,2000.0,5,1,104155843
103,35000000,9.525037,46,26,123.0,3,6.8,1,2010.0,3,1,60251371
345,34000000,18.39217,11,15,90.0,12,6.0,4,2007.0,5,1,95608995
141,32000000,9.254647,10,6,109.0,3,6.8,1,2003.0,2,1,52277485
2237,35000000,40.526587,4,16,109.0,5,6.5,2,2011.0,3,1,150483765
1462,35000000,50.179171,26,30,91.0,9,5.6,1,2016.0,4,1,108758521
1226,35000000,31.957947,17,18,125.0,4,7.3,3,2013.0,5,1,112544580
370,34000000,19.822791,17,69,202.0,22,7.2,2,1992.0,3,2,48169908
896,35000000,38.429648,32,26,134.0,4,5.6,1,2012.0,1,1,88058786
210,35000000,13.707843,89,22,88.0,7,5.2,2,2009.0,2,2,92219310
1428,35000000,51.927471,24,19,92.0,11,6.2,5,2009.0,4,1,91353501
253,35000000,14.503568,18,13,91.0,11,5.2,1,2007.0,6,1,69307224
140,30000000,11.120167,14,20,98.0,11,5.8,2,2005.0,3,2,58405313
1147,35000000,40.370442,13,12,127.0,10,7.4,3,1997.0,4,3,41954997
2065,33000000,40.715623,92,22,100.0,6,6.4,3,2002.0,4,1,102984862
794,10700000,36.230204,26,16,114.0,11,7.0,1,1982.0,2,1,122200000
613,35000000,25.903237,17,17,100.0,3,5.2,1,2008.0,6,3,85416905
3417,40000000,60.231382,29,26,109.0,10,6.7,3,2011.0,3,1,173930596
458,35000000,18.38292,11,15,106.0,10,5.7,2,2010.0,2,1,77477008
296,35000000,14.029012,5,13,112.0,22,5.9,3,2011.0,3,1,59901913
97,35000000,6.889633,2,17,102.0,3,6.9,2,1976.0,1,2,35323292
325,35000000,19.286099,18,14,102.0,8,4.1,3,1994.0,2,2,99423521
1864,35000000,50.587541,45,74,150.0,22,8.0,2,2002.0,16,3,120072577
677,40000000,17.157738,96,15,113.0,10,5.5,1,2005.0,3,2,68766121
811,27000000,22.636908,44,18,104.0,18,6.7,2,2004.0,1,1,115505027
741,35000000,28.069419,13,19,137.0,3,6.0,3,2011.0,3,1,84606030
485,35000000,19.774543,13,9,110.0,17,6.0,3,2008.0,5,1,72436439
239,35000000,11.644243,14,12,101.0,10,5.4,3,2002.0,5,1,45479110
730,35000000,27.934978,83,38,108.0,5,5.9,3,1990.0,4,1,57120318
238,35000000,12.677505,25,18,101.0,16,5.9,1,2008.0,3,1,32483410
245,35000000,8.737058,20,14,112.0,4,6.3,2,1999.0,3,4,40263020
233,35000000,12.343507,14,19,111.0,9,6.1,1,1980.0,2,1,27107960
325,35000000,14.699342,23,14,102.0,3,5.8,2,2004.0,4,1,36098382
300,45000000,14.513243,31,12,101.0,1,5.1,4,2012.0,1,2,30353232
157,35000000,5.525544,10,17,155.0,3,6.3,4,1997.0,2,1,25105255
318,8900000,15.079993,38,37,93.0,4,5.6,3,2015.0,4,1,4100000
436,35000000,23.835055,15,17,109.0,6,6.0,2,2010.0,5,1,93246388
523,30000000,25.454549,200,42,104.0,5,5.5,4,2008.0,4,1,68369434
437,31000000,22.71592,75,17,96.0,13,5.9,3,2004.0,2,1,27388767
823,35000000,35.120736,69,72,123.0,9,7.0,1,2015.0,6,1,50363790
961,35000000,19.893646,48,34,106.0,14,5.6,3,2011.0,6,1,82087155
235,35000000,14.051852,4,15,76.0,3,5.2,3,2005.0,2,1,19478106
379,35000000,19.088655,18,16,85.0,6,4.9,3,2008.0,1,1,25871834
593,56000000,29.490057,65,22,109.0,7,5.7,3,2013.0,9,1,19701164
167,35000000,11.195593,163,16,97.0,5,5.1,2,2005.0,4,1,19294901
832,35000000,17.709888,4,10,91.0,7,6.2,3,2012.0,1,2,31083599
647,35000000,18.262017,18,114,87.0,8,5.4,3,2015.0,4,2,51680201
159,35000000,10.10364,15,49,132.0,18,6.5,4,2002.0,6,1,29882645
1455,35000000,28.670477,32,31,118.0,2,5.7,2,2013.0,1,1,46216641
293,31000000,16.736734,12,10,98.0,5,6.0,2,2004.0,1,1,41512007
149,35000000,13.668633,11,16,92.0,7,4.6,1,2010.0,5,1,39340177
129,27000000,9.904881,15,25,117.0,9,5.8,3,1983.0,2,1,16519460
216,35000000,9.789027,17,8,92.0,13,6.0,4,2007.0,6,1,63215872
212,35000000,10.73522,13,39,96.0,15,6.6,2,2007.0,2,1,18317151
55,35000000,6.727949,11,15,94.0,5,5.7,2,2001.0,1,1,13678913
322,35000000,16.343317,18,21,105.0,8,7.0,3,2009.0,1,2,27409889
220,40000000,14.818718,29,17,101.0,4,5.3,4,2009.0,8,2,12206028
987,32000000,43.862456,31,18,139.0,17,6.5,2,2011.0,3,1,54674226
555,35000000,27.903999,50,57,110.0,2,5.5,4,2014.0,5,1,17508518
91,35000000,3.746806,85,10,102.0,15,4.8,6,2003.0,3,1,11560806
294,20500000,17.112498,96,17,102.0,9,5.6,2,2008.0,6,2,10089373
135,35000000,10.304172,28,15,83.0,2,4.9,3,2006.0,2,1,12506188
1121,35000000,37.335721,47,65,123.0,6,6.9,3,2015.0,3,2,61181942
357,35000000,16.782471,19,63,118.0,6,6.5,3,2006.0,2,3,42064105
53,35000000,3.503408,26,19,114.0,3,6.6,1,1992.0,3,1,4651977
142,35000000,9.07278,20,19,114.0,5,6.2,3,2002.0,2,3,16838910
25,35000000,2.877488,9,29,135.0,5,6.7,4,1995.0,3,2,15000000
49,38000000,5.516207,20,11,138.0,4,6.6,4,1999.0,2,1,635096
291,0,13.930763,17,52,148.0,4,7.0,1,2010.0,6,4,25147786
307,35000000,20.27704,15,17,93.0,7,5.8,4,2006.0,6,2,10496317
5371,34000000,131.815575,81,37,113.0,11,7.0,4,2014.0,6,1,348319861
320,35000000,16.832312,5,16,91.0,2,5.0,1,2015.0,4,1,14431253
169,34000000,9.133747,8,24,139.0,6,7.0,2,1993.0,1,2,32255440
827,35000000,24.606012,83,14,96.0,12,6.8,4,2006.0,5,1,15304890
29,70000000,3.276912,14,9,101.0,0,5.3,3,1999.0,2,1,11263966
344,35000000,16.830184,13,13,96.0,3,5.1,4,2012.0,3,2,2106557
926,41677699,39.58676,14,24,100.0,7,7.5,2,2008.0,8,1,187479518
1064,34000000,41.946523,28,19,128.0,7,7.3,2,2015.0,2,1,63013281
254,75000000,20.697556,48,36,109.0,6,5.4,3,1999.0,2,1,19598588
224,35000000,15.50957,10,15,141.0,6,6.5,2,2013.0,5,3,27330000
67,32000000,4.602185,16,36,195.0,2,7.1,2,1981.0,2,5,40382659
877,40000000,40.379966,52,16,138.0,21,7.1,1,1992.0,1,1,243240178
110,50000000,12.601306,70,27,101.0,4,5.3,3,2001.0,3,1,79958599
506,30000000,24.389194,11,6,98.0,4,5.6,2,2000.0,2,1,173959438
469,30000000,23.328823,66,15,89.0,5,4.8,4,2011.0,5,1,64626786
663,33000000,29.775441,11,12,99.0,5,6.7,3,2012.0,1,1,140470746
497,33000000,19.642328,19,19,105.0,10,5.1,4,2006.0,1,2,62022014
766,33000000,35.099611,112,33,124.0,11,6.1,3,2004.0,5,1,54700105
238,30000000,16.541791,20,17,118.0,6,6.6,1,2005.0,3,2,27610873
799,30000000,31.92695,34,15,94.0,1,6.3,3,2012.0,5,3,40346186
4665,32350000,46.509071,12,128,135.0,11,7.9,3,1983.0,2,1,572700000
363,30000000,21.538222,93,56,108.0,5,5.8,3,2008.0,6,1,22211426
813,32000000,33.923786,29,26,124.0,10,7.2,2,2008.0,9,4,113019290
394,35000000,20.908494,14,31,98.0,6,5.3,1,2012.0,3,1,24159934
987,32000000,16.901954,53,24,97.0,7,6.4,3,2003.0,3,1,173398518
323,32000000,15.039407,10,16,123.0,6,6.2,4,1996.0,1,1,152036382
390,0,21.620317,10,34,101.0,8,6.7,3,1988.0,1,1,60328000
359,32000000,14.642055,13,11,92.0,6,5.6,2,2006.0,3,2,80197993
1661,32500000,17.107065,39,27,125.0,21,6.5,2,2011.0,3,1,288383523
2359,32000000,38.21708,43,27,107.0,15,6.3,2,2013.0,4,1,126041322
242,29000000,14.993169,17,15,103.0,6,6.0,1,1999.0,2,3,50041732
544,32000000,24.147269,11,11,129.0,2,7.0,1,2000.0,1,1,48814909
394,32000000,18.47242,9,18,107.0,1,6.0,4,2010.0,1,1,69055695
414,35000000,18.84332,12,24,90.0,4,5.7,1,2013.0,2,3,21819348
313,32000000,15.901137,41,67,107.0,8,5.3,3,2011.0,7,1,83615414
2699,32000000,59.19888,20,24,93.0,10,7.1,3,2011.0,2,1,147332697
374,32000000,14.48851,14,40,120.0,7,6.7,4,1993.0,2,2,36733909
1018,30000000,23.197408,12,17,101.0,9,6.3,3,2007.0,3,1,77566815
232,33000000,10.651202,13,35,105.0,2,6.7,3,2013.0,3,1,9494789
143,35000000,10.032626,10,36,113.0,8,5.6,2,1979.0,3,3,31755742
832,32000000,34.628738,35,15,96.0,16,6.9,3,2005.0,3,1,60740827
1061,32000000,47.5612,17,10,87.0,5,6.2,3,2005.0,7,3,85167639
427,32000000,16.473355,10,16,107.0,5,6.3,2,1995.0,1,1,18552460
104,28000000,6.201404,37,7,90.0,6,5.6,4,2004.0,4,1,30016165
620,32000000,25.799697,14,15,111.0,4,6.2,4,2010.0,4,1,18409891
104,70000000,4.822033,14,22,90.0,5,4.0,6,2007.0,2,2,53587404
724,30000000,26.9385,29,15,100.0,2,5.3,1,2013.0,3,1,27437881
24,32000000,4.098444,27,5,75.0,9,7.1,4,1997.0,3,2,3566637
86,32000000,5.347936,53,15,108.0,13,5.9,6,2006.0,3,4,5914908
2055,31500000,49.973462,49,36,153.0,13,8.0,2,1979.0,2,4,89460381
262,32000000,13.611544,19,26,102.0,19,6.0,3,2010.0,2,1,42045846
113,0,6.775294,57,16,137.0,8,6.9,3,1995.0,4,1,106269971
557,31500000,27.891012,35,62,113.0,4,5.7,1,2016.0,6,1,14708696
279,31000000,13.864975,21,17,161.0,23,7.0,1,1985.0,2,2,128499205
2415,31000000,42.213765,72,18,138.0,16,6.5,1,2012.0,3,1,161772375
541,34000000,29.887404,18,19,126.0,14,5.9,4,1979.0,2,2,210308099
4519,30000000,74.417456,46,99,99.0,9,8.0,2,2014.0,6,2,174600318
131,31000000,7.06762,7,14,101.0,28,6.4,2,2001.0,1,1,24185781
433,31000000,15.895661,14,32,103.0,12,6.2,2,1990.0,3,2,53208180
462,31000000,19.258041,88,20,118.0,24,7.0,4,2000.0,1,1,68106245
1195,31000000,47.753598,39,45,99.0,15,6.2,1,2015.0,3,1,104384188
302,30250000,15.585138,26,16,105.0,18,6.4,3,1995.0,2,1,115101622
677,45000000,32.217425,13,20,113.0,5,6.9,5,2002.0,3,2,306776732
875,34200000,34.86859,38,20,93.0,13,6.1,2,1999.0,1,2,234801895
1344,30000000,36.432598,109,89,108.0,10,6.0,2,2001.0,3,1,287553595
5269,30000000,73.640445,106,13,81.0,9,7.7,3,1995.0,1,1,373554033
1783,30000000,49.526736,10,58,116.0,6,6.8,3,1994.0,1,1,350448145
1293,30000000,26.780961,4,14,104.0,6,7.0,2,2012.0,2,1,196114570
89,31000000,6.487344,16,25,105.0,0,6.0,1,2010.0,2,1,15134293
821,30000000,25.996219,21,67,113.0,15,7.4,1,2000.0,4,1,136706683
957,30000000,46.212155,13,32,134.0,5,7.2,3,1990.0,3,2,199200000
1101,25000000,32.105328,74,28,132.0,4,7.2,1,2013.0,6,1,115922175
981,20000000,41.156217,109,19,92.0,18,6.2,1,2004.0,3,2,167722310
848,30000000,37.179547,13,19,99.0,9,6.7,3,1991.0,3,1,191502426
1099,30000000,34.391792,11,15,90.0,4,6.1,3,1995.0,2,1,212385533
1023,37000000,40.176265,10,85,115.0,9,6.5,3,2001.0,3,1,165335153
166,26000000,10.704596,72,24,102.0,3,6.5,1,1996.0,1,1,116400000
5765,33000000,79.579532,91,49,127.0,14,8.1,3,1995.0,3,1,327311859
3382,30000000,63.13678,78,43,112.0,20,7.3,1,2009.0,10,6,210819611
574,30000000,27.870755,31,10,87.0,6,6.7,3,2004.0,4,1,140161792
1422,25000000,31.242999,13,24,138.0,10,7.6,4,2003.0,4,1,156822020
2439,30000000,70.456012,81,49,132.0,12,7.7,1,2004.0,5,2,216763646
503,80000000,29.415229,13,21,103.0,4,6.4,2,1999.0,4,1,176885658
3067,29000000,55.109138,45,39,123.0,11,7.7,2,2004.0,1,1,115603229
978,30000000,30.695228,52,31,111.0,16,6.1,2,2008.0,3,1,160259319
449,35000000,13.788422,41,15,102.0,9,6.0,5,2009.0,3,1,155545279
100,30,4.590277,21,19,78.0,2,6.0,4,2000.0,3,1,103
56,30000000,3.845231,11,9,132.0,7,5.9,2,1991.0,1,1,74787599
619,30000000,26.952727,17,25,133.0,5,7.2,4,1994.0,3,2,160638883
1205,25000000,33.704181,35,15,109.0,7,6.7,2,2009.0,6,1,163670000
362,30000000,19.925026,25,14,125.0,7,6.7,2,2002.0,2,1,105834556
2652,35000000,43.742241,19,36,97.0,6,6.4,3,2013.0,1,1,116980662
4697,30000000,46.377628,42,34,118.0,17,6.6,3,2012.0,4,1,47042000
733,30000000,34.36645,11,18,89.0,10,6.0,4,1995.0,2,1,254134910
284,30000000,12.967137,17,15,100.0,2,5.8,3,2012.0,5,1,114281051
1172,30000000,50.670253,9,26,111.0,3,6.4,3,2008.0,2,3,105173115
607,45000000,24.694551,57,21,109.0,10,6.7,2,2005.0,2,2,92374674
205,30000000,11.409124,10,19,99.0,2,5.8,1,2008.0,2,1,63833449
856,30000000,33.385429,4,28,89.0,6,5.9,1,2009.0,7,1,114663461
214,19000000,8.584398,94,22,95.0,2,5.3,4,2004.0,2,1,69631118
1204,37000000,41.569541,45,50,98.0,7,6.3,3,2004.0,3,3,96455697
1990,30000000,43.753585,66,43,94.0,12,7.4,3,2011.0,5,4,151119219
1317,53000000,28.350529,39,34,124.0,6,7.4,2,2001.0,1,1,83282296
196,80000000,10.81051,11,19,131.0,5,5.8,2,1999.0,3,1,118880016
376,30000000,19.578249,10,14,107.0,12,5.6,4,1989.0,1,1,70200000
521,30000000,28.624038,13,31,83.0,3,6.3,2,1994.0,1,1,51132598
506,30000000,27.230493,16,42,131.0,27,6.0,3,1985.0,1,1,152427960
643,30000000,30.380747,69,20,85.0,11,6.8,4,2005.0,2,1,192452832
977,30000000,29.489274,18,23,126.0,6,6.9,2,2007.0,3,1,156835339
123,30000000,8.058109,8,26,102.0,5,5.1,1,2005.0,1,1,93772522
1049,30000000,33.369305,31,47,123.0,12,7.4,2,2007.0,4,2,129266061
243,30000000,11.19602,43,53,125.0,3,6.2,3,1989.0,3,2,45892212
140,30000000,14.585968,11,28,92.0,1,4.9,1,2012.0,1,1,54819301
